CustomerID,Gender,SeniorCitizen,Tenure_Months,ContractType,MonthlyCharges,InternetService,TechSupport,PaymentMethod,TotalCharges,Churn
CUST10299,Female,0,37,One Year,164.04,Fiber Optic,No,Electronic Check,6069.48,Yes
CUST10300,Male,0,31,Month-to-Month,60.62,Fiber Optic,No,Mailed Check,1879.22,Yes
CUST10301,Male,1,48,Month-to-Month,65.01,No,No,Credit Card,3120.48,No
CUST10302,Male,0,6,Month-to-Month,103.24,DSL,No,Credit Card,619.44,Yes
CUST10303,Female,1,15,One Year,68.45,Fiber Optic,Yes,Credit Card,1026.75,No
CUST10304,Female,0,15,Two Year,77.53,Fiber Optic,No,Electronic Check,1162.95,No
CUST10305,Male,1,61,One Year,20.0,Fiber Optic,No,Electronic Check,1220.0,Yes
CUST10306,Female,0,16,Month-to-Month,66.34,Fiber Optic,No,Electronic Check,1061.44,Yes
CUST10307,Female,0,20,Month-to-Month,48.85,Fiber Optic,No,Electronic Check,977.0,Yes
CUST10308,Female,0,44,One Year,55.61,DSL,Yes,Bank Transfer,2446.84,No
CUST10309,Female,0,42,Month-to-Month,77.7,DSL,No,Bank Transfer,3263.4,No
CUST10310,Female,0,46,One Year,68.35,Fiber Optic,No,Bank Transfer,3144.1,Yes
CUST10311,Male,0,34,Month-to-Month,93.16,DSL,No,Mailed Check,3167.44,No
CUST10312,Female,0,64,Month-to-Month,98.62,DSL,No,Electronic Check,6311.68,No
CUST10313,Male,0,29,Month-to-Month,64.68,DSL,No,Electronic Check,1875.72,Yes
CUST10314,Male,0,3,Month-to-Month,78.98,DSL,Yes,Bank Transfer,236.94,No
CUST10315,Female,0,9,One Year,20.0,Fiber Optic,No,Bank Transfer,180.0,Yes
CUST10316,Male,0,25,Month-to-Month,79.44,Fiber Optic,No,Electronic Check,1986.0,Yes
CUST10317,Male,0,42,Two Year,101.59,Fiber Optic,No,Bank Transfer,4266.78,No
CUST10318,Male,0,46,Month-to-Month,42.71,Fiber Optic,No,Mailed Check,1964.66,Yes
CUST10319,Female,0,59,Month-to-Month,92.67,DSL,No,Mailed Check,5467.53,Yes
CUST10320,Female,0,21,Month-to-Month,56.44,DSL,Yes,Mailed Check,1185.24,Yes
CUST10321,Male,0,22,Month-to-Month,52.7,No,No,Credit Card,1159.4,Yes
CUST10322,Female,0,29,Month-to-Month,112.73,Fiber Optic,No,Credit Card,3269.17,Yes
CUST10323,Female,0,63,Two Year,69.01,DSL,Yes,Electronic Check,4347.63,No
CUST10324,Female,0,61,Month-to-Month,96.0,Fiber Optic,No,Credit Card,5856.0,Yes
CUST10325,Female,0,64,Month-to-Month,20.0,DSL,No,Bank Transfer,1280.0,Yes
CUST10326,Male,0,69,Month-to-Month,51.7,DSL,Yes,Mailed Check,3567.3,No
CUST10327,Male,0,40,Month-to-Month,91.35,DSL,No,Mailed Check,3654.0,No
CUST10328,Female,1,1,Month-to-Month,73.73,No,No,Credit Card,73.73,No
CUST10329,Female,0,65,Two Year,64.48,Fiber Optic,No,Mailed Check,4191.2,Yes
CUST10330,Male,0,62,Month-to-Month,88.12,DSL,No,Mailed Check,5463.44,Yes
CUST10331,Male,0,54,Month-to-Month,45.06,Fiber Optic,No,Mailed Check,2433.24,Yes
CUST10332,Female,0,60,Two Year,106.52,No,No,Bank Transfer,6391.2,No
CUST10333,Male,0,46,Month-to-Month,63.62,Fiber Optic,Yes,Credit Card,2926.52,No
CUST10334,Female,0,5,Month-to-Month,45.53,DSL,No,Mailed Check,227.65,Yes
CUST10335,Female,0,22,Month-to-Month,47.5,DSL,No,Mailed Check,1045.0,Yes
CUST10336,Male,1,53,Month-to-Month,67.55,DSL,Yes,Mailed Check,3580.15,Yes
CUST10337,Male,0,70,Month-to-Month,57.21,Fiber Optic,No,Electronic Check,4004.7,Yes
CUST10338,Female,1,32,One Year,85.78,Fiber Optic,Yes,Bank Transfer,2744.96,Yes
CUST10339,Female,0,11,One Year,68.61,DSL,No,Credit Card,754.71,No
CUST10340,Male,0,10,One Year,59.32,Fiber Optic,Yes,Mailed Check,593.2,Yes
CUST10341,Female,0,39,Month-to-Month,80.6,Fiber Optic,No,Bank Transfer,3143.4,Yes
CUST10342,Male,0,31,One Year,54.11,No,No,Mailed Check,1677.41,No
CUST10343,Female,0,12,Month-to-Month,84.74,Fiber Optic,No,Credit Card,1016.88,Yes
CUST10344,Male,0,38,Month-to-Month,79.79,Fiber Optic,No,Credit Card,3032.02,Yes
CUST10345,Male,0,67,Month-to-Month,78.56,Fiber Optic,No,Electronic Check,5263.52,Yes
CUST10346,Male,1,66,Month-to-Month,59.26,DSL,No,Electronic Check,3911.16,No
CUST10347,Female,0,52,Two Year,51.11,DSL,No,Electronic Check,2657.72,No
CUST10348,Female,0,5,One Year,94.26,Fiber Optic,Yes,Electronic Check,471.3,No
CUST10349,Male,0,11,One Year,88.42,Fiber Optic,No,Mailed Check,972.62,Yes
CUST10350,Female,0,25,One Year,39.76,Fiber Optic,Yes,Bank Transfer,994.0,Yes
CUST10351,Male,0,35,One Year,57.02,No,No,Mailed Check,1995.7,No
CUST10352,Male,0,35,Month-to-Month,110.19,Fiber Optic,No,Electronic Check,3856.65,Yes
CUST10353,Female,1,22,Month-to-Month,99.52,Fiber Optic,Yes,Electronic Check,2189.44,No
CUST10354,Female,0,37,One Year,34.9,Fiber Optic,No,Mailed Check,1291.3,No
CUST10355,Male,0,55,Month-to-Month,70.36,DSL,Yes,Mailed Check,3869.8,No
CUST10356,Female,0,64,Two Year,82.57,Fiber Optic,Yes,Bank Transfer,5284.48,No
CUST10357,Female,0,20,Month-to-Month,99.81,No,No,Bank Transfer,1996.2,No
CUST10358,Male,0,4,Month-to-Month,73.81,Fiber Optic,No,Credit Card,295.24,Yes
CUST10359,Male,0,18,Month-to-Month,84.52,Fiber Optic,Yes,Bank Transfer,1521.36,Yes
CUST10360,Female,0,51,One Year,97.94,Fiber Optic,No,Bank Transfer,4994.94,No
CUST10361,Male,0,68,Month-to-Month,101.97,DSL,No,Electronic Check,6933.96,Yes
CUST10362,Male,0,20,One Year,64.58,DSL,Yes,Electronic Check,1291.6,No
CUST10363,Female,0,9,Month-to-Month,71.37,Fiber Optic,No,Credit Card,642.33,Yes
CUST10364,Male,0,26,One Year,47.26,Fiber Optic,No,Credit Card,1228.76,No
CUST10365,Male,0,25,Month-to-Month,61.81,Fiber Optic,No,Bank Transfer,1545.25,Yes
CUST10366,Female,0,68,Month-to-Month,57.78,No,Yes,Bank Transfer,3929.04,No
CUST10367,Female,0,41,Month-to-Month,64.34,DSL,No,Credit Card,2637.94,No
CUST10368,Male,0,59,Month-to-Month,67.17,DSL,No,Credit Card,3963.03,Yes
CUST10369,Male,0,45,Month-to-Month,94.4,Fiber Optic,No,Electronic Check,4248.0,Yes
CUST10370,Female,0,41,One Year,80.48,No,No,Credit Card,3299.68,No
CUST10371,Female,0,38,Month-to-Month,31.6,Fiber Optic,Yes,Electronic Check,1200.8,Yes
CUST10372,Female,0,19,Month-to-Month,86.51,Fiber Optic,Yes,Electronic Check,1643.69,No
CUST10373,Female,0,14,Month-to-Month,53.54,Fiber Optic,No,Credit Card,749.56,No
CUST10374,Male,0,21,Month-to-Month,37.32,Fiber Optic,Yes,Credit Card,783.72,Yes
CUST10375,Female,0,15,Month-to-Month,35.73,DSL,No,Bank Transfer,535.95,No
CUST10376,Female,0,3,Month-to-Month,75.09,DSL,Yes,Bank Transfer,225.27,Yes
CUST10377,Male,1,37,Month-to-Month,101.83,DSL,No,Electronic Check,3767.71,No
CUST10378,Female,0,46,Month-to-Month,63.68,DSL,Yes,Electronic Check,2929.28,No
CUST10379,Male,0,16,Month-to-Month,98.12,DSL,No,Credit Card,1569.92,No
CUST10380,Female,0,14,One Year,72.57,Fiber Optic,No,Mailed Check,1015.98,Yes
CUST10381,Female,0,9,Month-to-Month,20.0,DSL,No,Mailed Check,180.0,No
CUST10382,Female,1,7,Month-to-Month,88.36,DSL,No,Credit Card,618.52,Yes
CUST10383,Male,0,14,Month-to-Month,53.73,Fiber Optic,No,Electronic Check,752.22,Yes
CUST10384,Male,1,6,Month-to-Month,45.68,DSL,Yes,Electronic Check,274.08,No
CUST10385,Female,1,15,Month-to-Month,88.54,DSL,Yes,Mailed Check,1328.1,No
CUST10386,Male,1,52,One Year,74.02,No,No,Bank Transfer,3849.04,No
CUST10387,Male,0,34,Month-to-Month,67.98,DSL,Yes,Electronic Check,2311.32,Yes
CUST10388,Male,0,1,Two Year,72.91,DSL,Yes,Credit Card,72.91,No
CUST10389,Male,0,69,Month-to-Month,44.59,DSL,Yes,Electronic Check,3076.71,No
CUST10390,Male,0,20,One Year,123.1,Fiber Optic,No,Electronic Check,2462.0,No
CUST10391,Male,0,7,One Year,75.18,Fiber Optic,No,Bank Transfer,526.26,Yes
CUST10392,Female,0,7,Month-to-Month,74.76,DSL,Yes,Mailed Check,523.32,No
CUST10393,Female,0,50,Month-to-Month,67.39,Fiber Optic,Yes,Bank Transfer,3369.5,No
CUST10394,Male,0,2,Month-to-Month,21.5,DSL,No,Credit Card,43.0,No
CUST10395,Female,0,47,Two Year,49.76,Fiber Optic,No,Credit Card,2338.72,No
CUST10396,Female,0,14,Month-to-Month,33.29,Fiber Optic,No,Bank Transfer,466.06,No
CUST10397,Female,0,31,Month-to-Month,30.41,DSL,No,Credit Card,942.71,No
CUST10398,Female,0,50,Month-to-Month,23.75,Fiber Optic,No,Credit Card,1187.5,No
CUST10399,Male,1,61,Month-to-Month,50.94,Fiber Optic,No,Electronic Check,3107.34,Yes
CUST10400,Female,0,41,Two Year,70.61,No,No,Credit Card,2895.01,No
CUST10401,Female,0,14,One Year,27.33,No,No,Electronic Check,382.62,No
CUST10402,Male,1,5,Month-to-Month,91.0,Fiber Optic,Yes,Credit Card,455.0,Yes
CUST10403,Male,0,5,Month-to-Month,78.92,No,No,Mailed Check,394.6,Yes
CUST10404,Female,1,64,Month-to-Month,63.05,Fiber Optic,No,Bank Transfer,4035.2,Yes
CUST10405,Female,0,29,One Year,134.86,No,No,Mailed Check,3910.94,No
CUST10406,Female,0,5,Two Year,62.78,Fiber Optic,Yes,Bank Transfer,313.9,No
CUST10407,Female,0,36,Month-to-Month,93.95,Fiber Optic,No,Electronic Check,3382.2,Yes
CUST10408,Female,0,19,Month-to-Month,76.28,Fiber Optic,No,Mailed Check,1449.32,Yes
CUST10409,Female,0,64,Two Year,113.16,No,No,Bank Transfer,7242.24,Yes
CUST10410,Male,0,22,Month-to-Month,102.54,DSL,Yes,Electronic Check,2255.88,No
CUST10411,Female,0,34,Month-to-Month,61.0,DSL,No,Credit Card,2074.0,Yes
CUST10412,Female,0,56,Month-to-Month,62.09,No,No,Credit Card,3477.04,Yes
CUST10413,Male,1,17,Month-to-Month,29.76,Fiber Optic,No,Electronic Check,505.92,Yes
CUST10414,Male,1,56,Month-to-Month,73.48,No,Yes,Bank Transfer,4114.88,Yes
CUST10415,Male,0,17,Two Year,89.64,Fiber Optic,No,Electronic Check,1523.88,No
CUST10416,Male,0,18,Month-to-Month,68.14,Fiber Optic,No,Bank Transfer,1226.52,Yes
CUST10417,Female,0,45,Month-to-Month,112.02,DSL,No,Bank Transfer,5040.9,No
CUST10418,Female,0,56,Month-to-Month,74.35,DSL,Yes,Bank Transfer,4163.6,No
CUST10419,Female,0,50,One Year,107.42,Fiber Optic,No,Credit Card,5371.0,Yes
CUST10420,Female,1,58,Month-to-Month,65.11,No,No,Bank Transfer,3776.38,No
CUST10421,Female,0,18,Month-to-Month,35.21,Fiber Optic,No,Electronic Check,633.78,Yes
CUST10422,Female,0,7,Month-to-Month,51.25,Fiber Optic,No,Credit Card,358.75,Yes
CUST10423,Male,0,10,One Year,69.03,Fiber Optic,No,Bank Transfer,690.3,No
CUST10424,Female,1,69,Month-to-Month,47.51,Fiber Optic,Yes,Credit Card,3278.19,No
CUST10425,Male,0,3,Month-to-Month,20.35,No,No,Credit Card,61.05,No
CUST10426,Male,0,44,Month-to-Month,20.0,DSL,No,Bank Transfer,880.0,Yes
CUST10427,Female,0,70,Month-to-Month,100.42,DSL,No,Bank Transfer,7029.4,Yes
CUST10428,Male,0,14,Two Year,81.56,Fiber Optic,Yes,Electronic Check,1141.84,Yes
CUST10429,Female,0,4,One Year,78.27,DSL,No,Credit Card,313.08,No
CUST10430,Male,1,18,Month-to-Month,75.05,No,Yes,Mailed Check,1350.9,No
CUST10431,Female,0,52,Month-to-Month,53.58,DSL,No,Credit Card,2786.16,Yes
CUST10432,Male,0,38,Month-to-Month,93.83,No,Yes,Bank Transfer,3565.54,No
CUST10433,Female,0,20,Month-to-Month,20.0,No,Yes,Mailed Check,400.0,No
CUST10434,Female,0,44,One Year,20.0,DSL,No,Mailed Check,880.0,No
CUST10435,Female,0,51,Month-to-Month,63.95,No,No,Bank Transfer,3261.45,No
CUST10436,Female,0,19,Month-to-Month,73.89,Fiber Optic,No,Credit Card,1403.91,Yes
CUST10437,Female,0,68,Two Year,43.48,Fiber Optic,No,Mailed Check,2956.64,Yes
CUST10438,Male,0,66,Month-to-Month,22.2,DSL,No,Mailed Check,1465.2,Yes
CUST10439,Male,0,13,Month-to-Month,87.72,No,Yes,Credit Card,1140.36,No
CUST10440,Male,0,62,One Year,57.66,Fiber Optic,Yes,Bank Transfer,3574.92,Yes
CUST10441,Female,1,61,One Year,90.82,No,No,Credit Card,5540.02,No
CUST10442,Male,0,30,One Year,109.17,Fiber Optic,No,Credit Card,3275.1,No
CUST10443,Female,0,30,One Year,21.89,Fiber Optic,No,Electronic Check,656.7,Yes
CUST10444,Female,0,51,Month-to-Month,76.4,DSL,No,Mailed Check,3896.4,Yes
CUST10445,Male,0,48,Month-to-Month,77.49,DSL,No,Bank Transfer,3719.52,Yes
CUST10446,Male,0,33,Month-to-Month,92.33,Fiber Optic,Yes,Bank Transfer,3046.89,No
CUST10447,Female,0,19,One Year,54.0,No,No,Mailed Check,1026.0,No
CUST10448,Male,0,71,Month-to-Month,71.67,DSL,No,Mailed Check,5088.57,Yes
CUST10449,Female,0,57,Month-to-Month,92.01,No,No,Mailed Check,5244.57,No
CUST10450,Female,0,19,Two Year,83.13,No,No,Bank Transfer,1579.47,Yes
CUST10451,Female,0,41,Month-to-Month,116.77,DSL,No,Credit Card,4787.57,No
CUST10452,Female,1,42,Month-to-Month,43.95,DSL,Yes,Credit Card,1845.9,No
CUST10453,Female,0,52,Month-to-Month,76.21,No,Yes,Bank Transfer,3962.92,No
CUST10454,Male,0,4,Month-to-Month,67.41,DSL,No,Credit Card,269.64,No
CUST10455,Male,1,4,Month-to-Month,63.8,DSL,No,Electronic Check,255.2,No
CUST10456,Female,1,5,Month-to-Month,87.64,DSL,Yes,Electronic Check,438.2,Yes
CUST10457,Female,0,41,Month-to-Month,73.47,No,Yes,Bank Transfer,3012.27,No
CUST10458,Male,0,61,Month-to-Month,38.02,Fiber Optic,Yes,Credit Card,2319.22,No
CUST10459,Male,0,55,Month-to-Month,98.58,DSL,Yes,Electronic Check,5421.9,Yes
CUST10460,Female,0,13,Month-to-Month,87.71,DSL,Yes,Credit Card,1140.23,No
CUST10461,Male,0,14,Month-to-Month,114.24,Fiber Optic,Yes,Mailed Check,1599.36,No
CUST10462,Female,0,60,Month-to-Month,91.81,DSL,Yes,Credit Card,5508.6,No
CUST10463,Male,0,25,Month-to-Month,63.59,No,No,Electronic Check,1589.75,Yes
CUST10464,Female,0,44,Two Year,63.82,Fiber Optic,No,Electronic Check,2808.08,Yes
CUST10465,Male,0,10,Two Year,101.07,Fiber Optic,No,Bank Transfer,1010.7,Yes
CUST10466,Female,0,71,Month-to-Month,46.99,DSL,No,Bank Transfer,3336.29,No
CUST10467,Male,0,50,Month-to-Month,42.85,Fiber Optic,Yes,Mailed Check,2142.5,Yes
CUST10468,Male,0,44,Month-to-Month,76.61,DSL,No,Electronic Check,3370.84,No
CUST10469,Female,0,14,One Year,25.18,Fiber Optic,No,Bank Transfer,352.52,No
CUST10470,Male,1,15,Two Year,80.46,Fiber Optic,Yes,Bank Transfer,1206.9,No
CUST10471,Female,0,16,Month-to-Month,84.09,DSL,No,Bank Transfer,1345.44,No
CUST10472,Male,0,2,One Year,62.61,DSL,No,Mailed Check,125.22,No
CUST10473,Female,0,30,Two Year,112.24,Fiber Optic,Yes,Mailed Check,3367.2,Yes
CUST10474,Male,0,30,Month-to-Month,103.84,DSL,Yes,Electronic Check,3115.2,No
CUST10475,Female,1,31,Month-to-Month,46.65,Fiber Optic,No,Mailed Check,1446.15,Yes
CUST10476,Male,0,20,Month-to-Month,89.67,Fiber Optic,Yes,Electronic Check,1793.4,No
CUST10477,Female,0,49,Month-to-Month,99.54,DSL,No,Electronic Check,4877.46,No
CUST10478,Male,0,35,Month-to-Month,72.48,Fiber Optic,No,Electronic Check,2536.8,No
CUST10479,Female,0,23,One Year,57.05,Fiber Optic,No,Bank Transfer,1312.15,No
CUST10480,Female,0,61,Month-to-Month,36.74,Fiber Optic,No,Credit Card,2241.14,Yes
CUST10481,Female,0,55,Month-to-Month,53.25,DSL,No,Bank Transfer,2928.75,Yes
CUST10482,Male,0,67,Two Year,37.4,Fiber Optic,Yes,Bank Transfer,2505.8,Yes
CUST10483,Female,0,8,Month-to-Month,97.37,DSL,No,Mailed Check,778.96,No
CUST10484,Male,0,40,Month-to-Month,62.35,Fiber Optic,No,Bank Transfer,2494.0,Yes
CUST10485,Female,1,59,Month-to-Month,85.65,DSL,No,Electronic Check,5053.35,No
CUST10486,Male,0,32,Month-to-Month,107.81,Fiber Optic,No,Credit Card,3449.92,Yes
CUST10487,Female,0,7,Month-to-Month,76.37,DSL,No,Mailed Check,534.59,No
CUST10488,Male,0,2,One Year,105.31,Fiber Optic,No,Credit Card,210.62,Yes
CUST10489,Male,1,6,Month-to-Month,59.48,Fiber Optic,Yes,Mailed Check,356.88,Yes
CUST10490,Female,0,36,Month-to-Month,81.59,No,Yes,Bank Transfer,2937.24,No
CUST10491,Male,0,32,Month-to-Month,76.16,Fiber Optic,No,Bank Transfer,2437.12,Yes
CUST10492,Male,0,45,Two Year,48.95,Fiber Optic,Yes,Bank Transfer,2202.75,Yes
CUST10493,Female,0,42,One Year,60.72,Fiber Optic,Yes,Bank Transfer,2550.24,No
CUST10494,Male,0,53,Two Year,112.46,Fiber Optic,No,Mailed Check,5960.38,Yes
CUST10495,Male,0,9,Month-to-Month,59.65,Fiber Optic,No,Mailed Check,536.85,Yes
CUST10496,Male,0,49,One Year,20.12,DSL,No,Electronic Check,985.88,No
CUST10497,Female,0,2,Two Year,59.61,Fiber Optic,Yes,Mailed Check,119.22,No
CUST10498,Male,0,67,One Year,47.41,Fiber Optic,No,Mailed Check,3176.47,Yes
CUST10499,Female,0,11,Month-to-Month,83.68,Fiber Optic,Yes,Bank Transfer,920.48,No
CUST10500,Male,0,50,Month-to-Month,88.44,Fiber Optic,No,Electronic Check,4422.0,Yes
CUST10501,Male,0,35,Month-to-Month,80.74,Fiber Optic,No,Credit Card,2825.9,Yes
CUST10502,Male,0,15,Month-to-Month,57.72,No,No,Mailed Check,865.8,Yes
CUST10503,Female,0,31,One Year,71.78,DSL,Yes,Credit Card,2225.18,No
CUST10504,Male,0,62,Month-to-Month,60.54,DSL,Yes,Bank Transfer,3753.48,No
CUST10505,Male,0,28,Month-to-Month,26.6,DSL,No,Bank Transfer,744.8,No
CUST10506,Female,0,25,Month-to-Month,66.64,No,Yes,Credit Card,1666.0,No
CUST10507,Male,0,25,Month-to-Month,149.1,DSL,No,Credit Card,3727.5,No
CUST10508,Female,0,1,Month-to-Month,39.12,Fiber Optic,Yes,Electronic Check,39.12,Yes
CUST10509,Female,0,59,Month-to-Month,20.0,DSL,Yes,Mailed Check,1180.0,No
CUST10510,Male,0,69,One Year,112.72,DSL,Yes,Mailed Check,7777.68,No
CUST10511,Female,0,42,Month-to-Month,83.46,Fiber Optic,No,Mailed Check,3505.32,Yes
CUST10512,Male,0,34,One Year,78.94,Fiber Optic,Yes,Mailed Check,2683.96,No
CUST10513,Female,0,66,Month-to-Month,59.24,DSL,No,Electronic Check,3909.84,No
CUST10514,Female,0,18,Two Year,76.79,Fiber Optic,No,Bank Transfer,1382.22,No
CUST10515,Male,0,5,Month-to-Month,71.55,DSL,No,Credit Card,357.75,Yes
CUST10516,Female,1,20,Month-to-Month,109.32,Fiber Optic,No,Bank Transfer,2186.4,Yes
CUST10517,Female,1,66,Month-to-Month,97.51,DSL,No,Electronic Check,6435.66,Yes
CUST10518,Female,0,62,Month-to-Month,88.07,Fiber Optic,No,Mailed Check,5460.34,Yes
CUST10519,Female,0,32,Month-to-Month,49.52,DSL,No,Bank Transfer,1584.64,No
CUST10520,Female,0,58,One Year,76.87,Fiber Optic,No,Mailed Check,4458.46,Yes
CUST10521,Male,0,50,Month-to-Month,51.54,DSL,Yes,Credit Card,2577.0,Yes
CUST10522,Female,0,38,Month-to-Month,106.85,Fiber Optic,Yes,Bank Transfer,4060.3,Yes
CUST10523,Male,0,55,One Year,48.55,DSL,No,Mailed Check,2670.25,Yes
CUST10524,Female,0,28,Month-to-Month,65.96,Fiber Optic,No,Electronic Check,1846.88,No
CUST10525,Male,0,22,Month-to-Month,37.4,Fiber Optic,No,Credit Card,822.8,No
CUST10526,Male,0,43,One Year,55.06,No,No,Mailed Check,2367.58,No
CUST10527,Female,0,36,Month-to-Month,54.72,No,No,Mailed Check,1969.92,No
CUST10528,Female,0,52,One Year,65.42,Fiber Optic,No,Electronic Check,3401.84,Yes
CUST10529,Female,0,36,One Year,43.01,Fiber Optic,No,Credit Card,1548.36,Yes
CUST10530,Male,0,28,One Year,106.47,Fiber Optic,No,Electronic Check,2981.16,No
CUST10531,Female,0,58,One Year,64.39,Fiber Optic,Yes,Credit Card,3734.62,No
CUST10532,Male,0,36,Month-to-Month,53.99,Fiber Optic,Yes,Mailed Check,1943.64,Yes
CUST10533,Male,1,70,Month-to-Month,93.09,DSL,No,Mailed Check,6516.3,No
CUST10534,Male,0,9,Two Year,134.87,DSL,No,Credit Card,1213.83,Yes
CUST10535,Female,1,21,Month-to-Month,57.87,Fiber Optic,No,Mailed Check,1215.27,Yes
CUST10536,Female,1,64,Month-to-Month,62.65,Fiber Optic,No,Bank Transfer,4009.6,Yes
CUST10537,Male,0,61,One Year,47.85,Fiber Optic,No,Mailed Check,2918.85,No
CUST10538,Male,0,40,Month-to-Month,89.86,DSL,No,Credit Card,3594.4,No
CUST10539,Female,0,56,Month-to-Month,98.66,Fiber Optic,Yes,Bank Transfer,5524.96,Yes
CUST10540,Male,1,4,Month-to-Month,68.61,No,No,Credit Card,274.44,Yes
CUST10541,Female,0,31,Month-to-Month,56.85,DSL,Yes,Bank Transfer,1762.35,Yes
CUST10542,Male,0,27,Month-to-Month,86.02,Fiber Optic,No,Bank Transfer,2322.54,No
CUST10543,Female,0,58,Two Year,92.19,No,No,Electronic Check,5347.02,No
CUST10544,Male,0,25,One Year,116.62,DSL,Yes,Electronic Check,2915.5,No
CUST10545,Female,0,69,One Year,52.52,No,No,Bank Transfer,3623.88,No
CUST10546,Male,0,70,Month-to-Month,95.57,No,No,Bank Transfer,6689.9,Yes
CUST10547,Female,0,5,Month-to-Month,73.17,DSL,No,Bank Transfer,365.85,Yes
CUST10548,Female,1,8,Month-to-Month,20.0,DSL,No,Electronic Check,160.0,Yes
CUST10549,Male,0,9,Month-to-Month,115.67,DSL,No,Electronic Check,1041.03,No
CUST10550,Male,1,15,Month-to-Month,78.92,DSL,No,Electronic Check,1183.8,Yes
CUST10551,Female,0,7,Month-to-Month,88.2,No,No,Bank Transfer,617.4,No
CUST10552,Male,0,15,Month-to-Month,98.39,DSL,No,Bank Transfer,1475.85,Yes
CUST10553,Female,0,37,Month-to-Month,87.88,No,No,Credit Card,3251.56,Yes
CUST10554,Male,0,39,Two Year,40.99,DSL,No,Mailed Check,1598.61,Yes
CUST10555,Female,0,6,Month-to-Month,90.24,No,Yes,Mailed Check,541.44,Yes
CUST10556,Female,0,57,One Year,84.9,DSL,Yes,Electronic Check,4839.3,No
CUST10557,Female,0,19,Month-to-Month,20.0,Fiber Optic,Yes,Electronic Check,380.0,Yes
CUST10558,Female,1,63,Month-to-Month,119.98,DSL,No,Mailed Check,7558.74,Yes
CUST10559,Female,1,31,Month-to-Month,58.68,DSL,Yes,Electronic Check,1819.08,Yes
CUST10560,Female,0,10,Month-to-Month,99.87,DSL,No,Bank Transfer,998.7,Yes
CUST10561,Male,0,67,Month-to-Month,59.92,DSL,No,Mailed Check,4014.64,Yes
CUST10562,Male,0,62,Month-to-Month,54.0,DSL,No,Bank Transfer,3348.0,No
CUST10563,Male,0,3,One Year,67.63,Fiber Optic,No,Mailed Check,202.89,No
CUST10564,Female,1,18,Month-to-Month,133.65,DSL,Yes,Mailed Check,2405.7,No
CUST10565,Female,0,25,Month-to-Month,130.39,Fiber Optic,No,Electronic Check,3259.75,Yes
CUST10566,Female,0,20,Month-to-Month,53.96,Fiber Optic,No,Bank Transfer,1079.2,No
CUST10567,Female,1,58,Month-to-Month,107.42,Fiber Optic,Yes,Bank Transfer,6230.36,No
CUST10568,Male,0,50,One Year,70.7,No,No,Credit Card,3535.0,Yes
CUST10569,Male,1,10,Month-to-Month,130.55,Fiber Optic,No,Bank Transfer,1305.5,Yes
CUST10570,Female,0,21,Month-to-Month,104.59,Fiber Optic,Yes,Bank Transfer,2196.39,No
CUST10571,Male,0,29,Month-to-Month,78.37,DSL,Yes,Electronic Check,2272.73,Yes
CUST10572,Male,0,10,One Year,72.44,Fiber Optic,No,Credit Card,724.4,Yes
CUST10573,Female,0,13,Month-to-Month,88.25,Fiber Optic,Yes,Bank Transfer,1147.25,Yes
CUST10574,Male,0,47,Two Year,84.51,DSL,Yes,Electronic Check,3971.97,No
CUST10575,Female,0,23,Month-to-Month,36.92,Fiber Optic,No,Mailed Check,849.16,Yes
CUST10576,Male,0,50,One Year,76.23,DSL,No,Bank Transfer,3811.5,No
CUST10577,Female,0,4,Two Year,50.45,DSL,No,Electronic Check,201.8,No
CUST10578,Female,0,67,One Year,54.11,Fiber Optic,No,Mailed Check,3625.37,Yes
CUST10579,Female,0,53,Month-to-Month,103.44,DSL,No,Bank Transfer,5482.32,Yes
CUST10580,Female,0,2,Month-to-Month,76.11,DSL,No,Bank Transfer,152.22,No
CUST10581,Male,0,68,Month-to-Month,56.36,DSL,No,Electronic Check,3832.48,No
CUST10582,Female,0,65,Month-to-Month,33.64,DSL,No,Mailed Check,2186.6,No
CUST10583,Female,0,57,Month-to-Month,46.72,DSL,No,Mailed Check,2663.04,No
CUST10584,Female,0,70,One Year,68.22,DSL,No,Mailed Check,4775.4,No
CUST10585,Male,0,7,Month-to-Month,120.58,DSL,Yes,Mailed Check,844.06,No
CUST10586,Female,0,19,Month-to-Month,38.53,DSL,No,Bank Transfer,732.07,Yes
CUST10587,Male,0,44,One Year,78.84,DSL,No,Mailed Check,3468.96,No
CUST10588,Female,1,63,Month-to-Month,82.21,Fiber Optic,No,Electronic Check,5179.23,Yes
CUST10589,Male,0,65,One Year,106.68,DSL,No,Electronic Check,6934.2,No
CUST10590,Male,0,39,Two Year,73.75,Fiber Optic,Yes,Bank Transfer,2876.25,No
CUST10591,Female,0,26,Two Year,82.24,Fiber Optic,Yes,Electronic Check,2138.24,No
CUST10592,Male,0,44,One Year,105.46,Fiber Optic,Yes,Credit Card,4640.24,Yes
CUST10593,Female,1,12,Month-to-Month,46.69,Fiber Optic,Yes,Bank Transfer,560.28,Yes
CUST10594,Female,0,22,Month-to-Month,93.74,DSL,Yes,Credit Card,2062.28,No
CUST10595,Female,0,14,Month-to-Month,28.18,No,No,Mailed Check,394.52,No
